1.04884121e+0 4.88554171e+0
1.26446614e+0 5.99596822e+0
1.52442010e+0 7.17278140e+0
1.83781643e+0 8.58056466e+0
2.21564201e+0 9.26554229e+0
2.67114248e+0 9.75230986e+0
3.22028653e+0 9.75230986e+0
3.88232580e+0 9.26554229e+0
4.68046972e+0 7.74537714e+0
5.64269923e+0 6.47462018e+0
6.80274770e+0 4.76205493e+0
8.20128353e+0 3.41394232e+0
9.88733590e+0 2.32531241e+0
1.15543053e+1 1.52415436e+0
1.30880662e+1 1.07877673e+0
1.52946673e+1 6.30154076e-1
1.73249374e+1 3.58792707e-1
2.00366567e+1 2.04286874e-1
2.29333695e+1 1.25600768e-1
2.51806305e+1 7.33681343e-2
2.76481025e+1 4.12425177e-2
3.03573642e+1 2.50344375e-2
3.36801303e+1 1.35424751e-2
3.77567352e+1 8.54216982e-3
3.89517832e+1 5.52785549e-3
