1.37497057e-13 1.14187229e+19
2.07494770e-13 1.65473893e+19
3.13127279e-13 2.39795726e+19
4.72535733e-13 3.58409396e+19
7.13096666e-13 5.35694683e+19
1.07612360e-12 8.34366027e+19
1.62396217e-12 1.34036132e+20
2.45069722e-12 1.98282553e+20
3.69831083e-12 2.75737051e+20
5.58106602e-12 4.07903793e+20
8.42230395e-12 6.41907356e+20
1.27099740e-11 8.74444626e+20
1.91804332e-11 1.30698397e+21
2.89449073e-11 1.95347659e+21
4.36803302e-11 2.71655708e+21
6.59173385e-11 4.10234439e+21
9.10788652e-11 5.54543447e+21
1.31253301e-10 6.48028644e+21
1.97367477e-10 9.04735724e+21
2.96784315e-10 1.06901920e+22
4.77676480e-10 1.06901920e+22
7.18288995e-10 7.65698808e+21
1.08010149e-9 3.32459793e+21
1.44328731e-9 1.46009153e+21
1.82589138e-9 4.94846177e+20
2.24301312e-9 1.56979754e+20
2.52285845e-9 4.33683630e+19
2.89377083e-9 1.35118440e+19
3.19164829e-9 4.23513078e+18
3.80720827e-9 1.15188368e+18
5.41738686e-9 4.68020209e+17
8.17529816e-9 2.11672306e+17
1.16328684e-8 8.10145635e+16
1.56077211e-8 3.08160488e+16
2.09407472e-8 1.04440055e+16
2.80960232e-8 3.43895346e+15
3.76961965e-8 1.23474790e+15
5.36390092e-8 4.41509610e+14
8.09458332e-8 2.01750643e+14
1.22154156e-7 9.03106628e+13
1.84341026e-7 4.12680355e+13
2.78186308e-7 2.96758503e+13
4.19806831e-7 2.43989908e+13
6.33524262e-7 1.51882099e+13
9.56042067e-7 6.86919783e+12
1.40095919e-6 2.97617348e+12
1.93572399e-6 1.12934817e+12
2.59714448e-6 3.93957091e+11
3.58850915e-6 1.27555274e+11
5.10619355e-6 4.99393870e+10
7.05529569e-6 1.69659268e+10
8.92559883e-6 6.54721964e+9
1.19754004e-5 2.51102498e+9
1.80718991e-5 1.61217342e+9
2.72720349e-5 1.01396232e+9
3.55307975e-5 6.74910524e+8
6.03086736e-5 1.61406469e+8
8.33292982e-5 5.68484963e+7
1.08563825e-4 2.04113147e+7
1.37343237e-4 7.57042519e+6
1.73751844e-4 2.70835696e+6
2.26368938e-4 1.00089572e+6
2.94920013e-4 4.07721529e+5
3.73100978e-4 1.51221290e+5
4.86086768e-4 5.12510863e+4
6.71632566e-4 1.80076431e+4
9.84192902e-4 8.44345070e+3
1.48523091e-3 4.74134305e+3
2.24133994e-3 2.74605216e+3
3.38237286e-3 1.57413093e+3
5.10428871e-3 8.83938926e+2
7.70280639e-3 4.96367875e+2
1.03347901e-2 3.13260403e+2
2.21921116e-2 7.84728154e+1
3.34897864e-2 3.47670630e+1
5.05389399e-2 1.36117132e+1
7.40584488e-2 5.38434537e+0
1.08523326e-1 1.96132864e+0
1.59027260e-1 7.14443408e-1
2.26284492e-1 2.69804356e-1
3.21986754e-1 1.00672038e-1
4.58164274e-1 3.71148358e-2
6.51935209e-1 1.36831544e-2
9.27657481e-1 4.98429442e-3
1.31999068e+0 1.79390702e-3
1.87825296e+0 6.61361047e-4
2.67262050e+0 2.38031730e-4
3.80294908e+0 8.77553365e-5
5.41132634e+0 3.39466640e-5
9.00999208e+0 1.00000000e-5
1.55219000e+1 5.13032558e-6
2.33405044e+1 2.63202406e-6
3.75667089e+1 1.35031404e-6
6.47177816e+1 6.92755066e-7
1.11492100e+2 2.54564067e-7
1.67652274e+2 9.35436890e-8
2.35530549e+2 4.06158599e-8
3.09141621e+2 1.76350547e-8
3.79088105e+2 1.06901920e-8
5.32571538e+2 4.64158883e-9
7.48196631e+2 2.01533769e-9
1.04300570e+3 8.17060953e-10
1.57398443e+3 3.19888953e-10
2.37527656e+3 1.29172488e-10
3.58449463e+3 5.05725452e-11
5.40930767e+3 1.88054156e-11
8.16310598e+3 7.75183256e-12
1.23188222e+4 3.16264537e-12
1.85901518e+4 1.22551873e-12
2.80541224e+4 4.94869552e-13
4.23360600e+4 1.82130856e-13
6.38887202e+4 6.63438988e-14
9.36208697e+4 2.56640123e-14
1.37189589e+5 8.80310564e-15
2.01034057e+5 2.94784627e-15
2.77771436e+5 1.01115140e-15
3.72683584e+5 3.42693863e-16
4.85542974e+5 1.16143916e-16
6.14256580e+5 4.38609051e-17
7.77091146e+5 1.54110202e-17
9.54616279e+5 4.85952928e-18
1.13872916e+6 1.56963783e-18
1.35835114e+6 4.94951075e-19
1.62033069e+6 1.52364098e-19
1.99049245e+6 2.33545883e-20
