3.30776761e+7 2.12449956e+0
3.37468637e+7 2.13753501e+0
3.40865173e+7 2.15926078e+0
3.47761145e+7 2.18315912e+0
3.51261273e+7 2.19836715e+0
3.58367567e+7 2.22443807e+0
3.58367567e+7 2.21140261e+0
3.65617627e+7 2.23747353e+0
3.69297476e+7 2.25268156e+0
3.76768656e+7 2.27006217e+0
3.80560737e+7 2.28527021e+0
3.88259783e+7 2.30265082e+0
3.96114586e+7 2.32003143e+0
4.04128298e+7 2.33741204e+0
4.12304133e+7 2.35479265e+0
4.24879062e+7 2.37651841e+0
4.37837515e+7 2.39824418e+0
4.51191190e+7 2.41996994e+0
4.64952141e+7 2.43735055e+0
4.79132789e+7 2.45473116e+0
4.98715363e+7 2.48080208e+0
5.13925761e+7 2.49383754e+0
5.29600063e+7 2.51121815e+0
5.51245278e+7 2.53294391e+0
5.68057795e+7 2.54597937e+0
5.85383078e+7 2.56335998e+0
6.09308194e+7 2.58074059e+0
6.27891580e+7 2.59377605e+0
6.47041744e+7 2.61115666e+0
6.73486903e+7 2.62853727e+0
7.01012898e+7 2.64591788e+0
7.29663905e+7 2.66329849e+0
7.59485903e+7 2.68067910e+0
7.90526753e+7 2.69588714e+0
8.22836269e+7 2.71109517e+0
8.56466302e+7 2.72847578e+0
8.91470825e+7 2.74368381e+0
9.27906013e+7 2.75889185e+0
9.65830339e+7 2.77192731e+0
1.00530466e+8 2.78930792e+0
1.04639234e+8 2.80234338e+0
1.08915931e+8 2.81537883e+0
1.13367419e+8 2.82841429e+0
1.18000844e+8 2.84144975e+0
1.22823642e+8 2.85231263e+0
1.27843551e+8 2.86752067e+0
1.33068628e+8 2.87621097e+0
1.38507258e+8 2.88924643e+0
1.44168170e+8 2.90228189e+0
1.50060449e+8 2.91097219e+0
1.56193550e+8 2.92183508e+0
1.62577316e+8 2.93269796e+0
1.69221992e+8 2.94356084e+0
1.76138242e+8 2.95442372e+0
1.83337166e+8 2.96311403e+0
1.90830315e+8 2.97180433e+0
1.98629716e+8 2.98266721e+0
2.06747885e+8 2.99135752e+0
2.15197851e+8 3.00222040e+0
2.23993174e+8 3.01091071e+0
2.33147970e+8 3.01960101e+0
2.42676931e+8 3.02829132e+0
2.52595348e+8 3.03698162e+0
2.62919139e+8 3.04567193e+0
2.73664873e+8 3.05436223e+0
2.84849795e+8 3.06305254e+0
2.96491853e+8 3.07174284e+0
3.08609733e+8 3.07826057e+0
3.21222882e+8 3.08477830e+0
3.34351540e+8 3.09129603e+0
3.48016778e+8 3.09781376e+0
3.62240527e+8 3.10650407e+0
3.77045612e+8 3.11084922e+0
3.92455794e+8 3.11519437e+0
4.08495804e+8 3.12171210e+0
4.25191383e+8 3.12388468e+0
4.42569324e+8 3.13040240e+0
4.60657517e+8 3.13257498e+0
4.79484991e+8 3.13474756e+0
4.99081959e+8 3.14126529e+0
5.19479873e+8 3.14126529e+0
5.40711467e+8 3.14126529e+0
5.62810815e+8 3.14343786e+0
5.85813383e+8 3.14778302e+0
6.09756085e+8 3.14995559e+0
6.34677347e+8 3.14995559e+0
6.60617162e+8 3.14995559e+0
6.87617160e+8 3.14995559e+0
7.15720671e+8 3.14995559e+0
7.44972797e+8 3.14995559e+0
7.75420484e+8 3.15212817e+0
8.07112593e+8 3.15647332e+0
8.40099987e+8 3.15864590e+0
8.74435604e+8 3.15864590e+0
9.10174548e+8 3.15864590e+0
9.47374173e+8 3.16081847e+0
9.86094179e+8 3.16299105e+0
1.02639671e+9 3.15864590e+0
1.06834643e+9 3.15864590e+0
1.11201068e+9 3.15212817e+0
